1432166400000,130.070007,131.630005,129.830002,131.389999,125.840164,39730400
1432252800000,131.600006,132.970001,131.399994,132.539993,126.941574,45596000
1432598400000,132.600006,132.910004,129.119995,129.619995,124.144920,70697600
1432684800000,130.339996,132.259995,130.050003,132.039993,126.462708,45833200
1432771200000,131.860001,131.949997,131.100006,131.779999,126.213676,30733300
1432857600000,131.229996,131.449997,129.899994,130.279999,124.777046,50884500
1433116800000,130.279999,131.389999,130.050003,130.539993,125.026062,32112800
1433203200000,129.860001,130.660004,129.320007,129.960007,124.470581,33667600
1433289600000,130.660004,130.940002,129.899994,130.119995,124.623802,30889400
1433376000000,129.580002,130.580002,128.910004,129.360001,123.895912,38450100
1433462400000,129.500000,129.690002,128.360001,128.649994,123.215904,35626800
1433721600000,128.899994,129.210007,126.830002,127.800003,122.401802,52674800
1433808000000,126.699997,128.080002,125.620003,127.419998,122.037849,56075400
1433894400000,127.919998,129.339996,127.849998,128.880005,123.436188,39087300
1433980800000,129.179993,130.179993,128.479996,128.589996,123.158417,35390900
1434067200000,128.190002,128.330002,127.110001,127.169998,121.798416,36886200
1434326400000,126.099998,127.239998,125.709999,126.919998,121.558975,43988900
1434412800000,127.029999,127.849998,126.370003,127.599998,122.210251,31494100
1434499200000,127.720001,127.879997,126.739998,127.300003,121.922920,32918100
1434585600000,127.230003,128.309998,127.220001,127.879997,122.478409,35407200
1434672000000,127.709999,127.820000,126.400002,126.599998,121.252487,54716900
1434931200000,127.489998,128.059998,127.080002,127.610001,122.219826,34039300
1435017600000,127.480003,127.610001,126.879997,127.029999,121.664322,30268900
1435104000000,127.209999,129.800003,127.120003,128.110001,122.698708,55280900
1435190400000,128.860001,129.199997,127.500000,127.500000,122.114471,31938100
1435276800000,127.669998,127.989998,126.510002,126.750000,121.396149,44066800
1435536000000,125.459999,126.470001,124.480003,124.529999,119.269913,49161400
1435622400000,125.570000,126.120003,124.860001,125.430000,120.131905,44370700
1435708800000,126.900002,126.940002,125.989998,126.599998,121.252487,30238800
1435795200000,126.430000,126.690002,125.769997,126.440002,121.099236,27211000
1436140800000,124.940002,126.230003,124.849998,126.000000,120.677834,28060400
1436227200000,125.889999,126.150002,123.769997,125.690002,120.380928,46946800
1436313600000,124.480003,124.639999,122.540001,122.570000,117.392715,60761600
1436400000000,123.849998,124.059998,119.220001,120.070000,114.998314,77821600
1436486400000,121.940002,123.849998,121.209999,123.279999,118.072723,61354500
1436745600000,125.029999,125.760002,124.320000,125.660004,120.352196,41440500
1436832000000,126.040001,126.370003,125.040001,125.610001,120.304298,31768100
1436918400000,125.720001,127.150002,125.580002,126.820000,121.463196,33649200
1437004800000,127.739998,128.570007,127.349998,128.509995,123.081818,36222400
1437091200000,129.080002,129.619995,128.309998,129.619995,124.144920,46164700
1437350400000,130.970001,132.970001,130.699997,132.070007,126.491463,58900200
1437436800000,132.850006,132.919998,130.320007,130.750000,125.227188,76756400
1437523200000,121.989998,125.500000,121.989998,125.220001,119.930779,115450600
1437609600000,126.199997,127.089996,125.059998,125.160004,119.873306,50999500
1437696000000,125.320000,125.739998,123.900002,124.500000,119.241196,42162300
1437955200000,123.089996,123.610001,122.120003,122.769997,117.584259,44455500
1438041600000,123.379997,123.910004,122.550003,123.379997,118.168503,33618100
1438128000000,123.150002,123.500000,122.269997,122.989998,117.794968,37011700
1438214400000,122.320000,122.570000,121.709999,122.370003,117.201164,33628300
1438300800000,122.599998,122.639999,120.910004,121.300003,116.176353,42885000
1438560000000,121.500000,122.570000,117.519997,118.440002,113.437157,69976000
